;FECHA_CORTE;REGION;PROVINCIA;DISTRITO;UBIGEO;COD_UNIDAD_EJECUTORA;UNIDAD_EJECUTORA;AMBITO_INEI;CODIGO_IPRESS;IPRESS;VRAEM;NACIONAL_EXTRANJERO;PAIS_EXTRANJERO;DOCUMENTO_IDENTIDAD;EDAD;SEXO;REGIMEN_FINANCIAMIENTO;PLAN_DE_SEGURO;COBERTURA_FINANCIERA;TOTAL_AFILIADOS;
10458;30/11/2023;ÁNCASH;CASMA;CASMA;20801;740;REGION ANCASH - SALUD RECUAY CARHUAZ;URBANA;1557;CENTRO DE SALUD NICRUPAMPA;NO;NACIONAL;;D.N.I.;22;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10459;30/11/2023;HUANCAVELICA;CASTROVIRREYNA;CHUPAMARCA;90405;1301;REGION HUANCAVELICA - GERENCIA SUB REGIONAL CASTROVIRREYNA;RURAL;4022;CHANCAHUASI;NO;NACIONAL;;D.N.I.;77;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10460;30/11/2023;HUÁNUCO;MARAÑÓN;HUACRACHUCO;100701;1110;REGION HUANUCO - SALUD LEONCIO PRADO;RURAL;866;CENTRO DE SALUD HUACRACHUCO;NO;NACIONAL;;D.N.I.;70;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
10461;30/11/2023;HUANCAVELICA;ANGARAES;ANCHONGA;90302;1647;GOB. REG. HUANCAVELICA - RED DE SALUD ANGARAES;RURAL;3958;ANCHONGA;NO;NACIONAL;;D.N.I.;13;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;4;
10462;30/11/2023;ÁNCASH;CARHUAZ;CARHUAZ;20601;740;REGION ANCASH - SALUD RECUAY CARHUAZ;RURAL;7267;PUESTO DE SALUD HUALCAN;NO;NACIONAL;;D.N.I.;59;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
10463;30/11/2023;LIMA METROPOLITANA;LIMA;PUENTE PIEDRA;150125;1454;GOB. REG. HUANUCO - SALUD HUAMALIES;URBANA;888;PAMPAS DEL CARMEN;NO;NACIONAL;;D.N.I.;28;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10464;30/11/2023;AMAZONAS;BAGUA;IMAZA;10205;955;REGION AMAZONAS - SALUD BAGUA;RURAL;5079;UUT;NO;NACIONAL;;NO CUENTA CON DOCUMENTO DE IDENTIDAD;7;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
10465;30/11/2023;ÁNCASH;PALLASCA;PAMPAS;21509;1537;GOB. REG. DE ANCASH - RED DE SALUD PACIFICO NORTE;URBANA;1696;CENTRO DE SALUD PAMPAS;NO;NACIONAL;;D.N.I.;17;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;3;
10466;30/11/2023;HUÁNUCO;PUERTO INCA;YUYAPICHIS;100905;1675;GOB. REG. HUANUCO - RED DE SALUD PUERTO INCA;RURAL;924;YUYAPICHIS;NO;NACIONAL;;D.N.I.;2;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;48;
10467;30/11/2023;JUNÍN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;120135;1224;REGION JUNIN - RED DE SALUD DEL VALLE DEL MANTARO;RURAL;668;PAURAN ATICOCHA;SI;NACIONAL;;D.N.I.;9;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
10468;30/11/2023;PUNO;AZÁNGARO;SAMAN;210210;917;REGION PUNO - SALUD SAN ROMAN;RURAL;3276;SAMAN;NO;NACIONAL;;D.N.I.;13;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;3;
10469;30/11/2023;ÁNCASH;PALLASCA;CONCHUCOS;21503;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;RURAL;5835;CENTRO DE SALUD LA HUAYRONA;NO;NACIONAL;;D.N.I.;7;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10470;30/11/2023;HUÁNUCO;LEONCIO PRADO;RUPA-RUPA;100601;930;REGION SAN MARTIN - SALUD ;URBANA;6418;ALIANZA;NO;NACIONAL;;D.N.I.;38;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10471;30/11/2023;JUNÍN;CHUPACA;HUACHAC;120904;1615;GOB. REG. DE JUNIN - SALUD CHUPACA;RURAL;653;MARCATUNA;NO;NACIONAL;;D.N.I.;28;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10472;30/11/2023;PIURA;PIURA;LA UNIÓN;200110;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;5624;JAIME ZUBIETA;NO;NACIONAL;;D.N.I.;37;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10473;30/11/2023;LIMA METROPOLITANA;LIMA;SAN LUIS;150134;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;6177;CENTRO DE SALUD SAN LUIS;NO;NACIONAL;;D.N.I.;76;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;12;
10474;30/11/2023;UCAYALI;PURÚS;PURUS;250401;1660;GOB. REG. DE UCAYALI - RED DE SALUD N° 01 CORONEL PORTILLO;RURAL;16729;MIGUEL GRAU;NO;NACIONAL;;D.N.I.;52;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10475;30/11/2023;LIMA METROPOLITANA;LIMA;ATE;150103;917;REGION PUNO - SALUD SAN ROMAN;URBANA;3283;JASANA POCCELIN;NO;NACIONAL;;D.N.I.;59;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10476;30/11/2023;LORETO;MAYNAS;SAN JUAN BAUTISTA;160113;870;REGION LORETO - SALUD LORETO ;RURAL;31;P.S I-2 ZUNGAROCOCHA;NO;NACIONAL;;D.N.I.;58;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;6;
10477;30/11/2023;HUANCAVELICA;ACOBAMBA;ROSARIO;90208;1646;GOB. REG. HUANCAVELICA - RED DE SALUD ACOBAMBA;RURAL;3942;PUESTO DE SALUD CHANQUIL;NO;NACIONAL;;D.N.I.;33;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;8;
10478;30/11/2023;JUNÍN;HUANCAYO;CHUPURO;120111;1224;REGION JUNIN - RED DE SALUD DEL VALLE DEL MANTARO;RURAL;612;CHUPURO;NO;NACIONAL;;D.N.I.;5;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;7;
10479;30/11/2023;SAN MARTÍN;LAMAS;TABALOSOS;220510;930;REGION SAN MARTIN - SALUD ;URBANA;6408;TABALOSOS;NO;NACIONAL;;D.N.I.;81;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
10480;30/11/2023;CAJAMARCA;SANTA CRUZ;CHANCAYBAÑOS;61304;1671;GOB. REG. CAJAMARCA - SALUD SANTA CRUZ;RURAL;4823;CHANCAY BAÑOS;NO;NACIONAL;;D.N.I.;69;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10481;30/11/2023;HUANCAVELICA;ACOBAMBA;ACOBAMBA;90201;1224;REGION JUNIN - RED DE SALUD DEL VALLE DEL MANTARO;RURAL;722;SAN AGUSTIN DE CAJAS;NO;NACIONAL;;D.N.I.;5;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10482;30/11/2023;JUNÍN;HUANCAYO;HUAYUCACHI;120121;1224;REGION JUNIN - RED DE SALUD DEL VALLE DEL MANTARO;URBANA;622;HUAYUCACHI;NO;NACIONAL;;D.N.I.;10;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;52;
10483;30/11/2023;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;1671;GOB. REG. CAJAMARCA - SALUD SANTA CRUZ;RURAL;4813;SANTA CRUZ;NO;NACIONAL;;D.N.I.;12;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;5;
10484;30/11/2023;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;1671;GOB. REG. CAJAMARCA - SALUD SANTA CRUZ;URBANA;4779;UDIMA;NO;NACIONAL;;D.N.I.;34;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10485;30/11/2023;MADRE DE DIOS;TAHUAMANU;IBERIA;170302;879;REGION MADRE DE DIOS - SALUD ;URBANA;2798;SAN MARTIN DE PORRES;NO;NACIONAL;;D.N.I.;16;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;9;
10486;30/11/2023;PUNO;CHUCUITO;HUACULLANI;210403;920;REGION PUNO - SALUD CHUCUITO;RURAL;2988;HUACULLANI;NO;NACIONAL;;D.N.I.;10;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;22;
10487;30/11/2023;JUNÍN;HUANCAYO;HUANCAYO;120101;1224;REGION JUNIN - RED DE SALUD DEL VALLE DEL MANTARO;URBANA;727;LA LIBERTAD;NO;NACIONAL;;D.N.I.;82;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;20;
10488;30/11/2023;LIMA METROPOLITANA;LIMA;LINCE;150116;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;6175;EL PORVENIR;NO;NACIONAL;;D.N.I.;29;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10489;30/11/2023;LIMA METROPOLITANA;LIMA;LIMA;150101;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;5834;LA LIBERTAD;NO;NACIONAL;;D.N.I.;61;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10490;30/11/2023;UCAYALI;CORONEL PORTILLO;MANANTAY;250107;1660;GOB. REG. DE UCAYALI - RED DE SALUD N° 01 CORONEL PORTILLO;URBANA;7453;LUZ Y PAZ;NO;NACIONAL;;D.N.I.;32;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;33;
10491;30/11/2023;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;150132;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;6201;JESUS MARIA;NO;NACIONAL;;D.N.I.;28;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10492;30/11/2023;AREQUIPA;ISLAY;PUNTA DE BOMBÓN;40706;765;REGION AREQUIPA - SALUD ;URBANA;1446;CENTRO DE SALUD LA PUNTA;NO;NACIONAL;;D.N.I.;31;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;25;
10493;30/11/2023;PUNO;CHUCUITO;PISACOMA;210405;920;REGION PUNO - SALUD CHUCUITO;RURAL;3008;BAJO  LLALLAHUA;NO;NACIONAL;;D.N.I.;8;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10494;30/11/2023;PUNO;CHUCUITO;DESAGUADERO;210402;920;REGION PUNO - SALUD CHUCUITO;URBANA;2987;SANTA CRUZ AYRIHUAS;NO;NACIONAL;;D.N.I.;23;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
10495;30/11/2023;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;150132;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;7046;CESAR VALLEJO;NO;NACIONAL;;D.N.I.;57;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;23;
10496;30/11/2023;SAN MARTÍN;SAN MARTÍN;TARAPOTO;220901;930;REGION SAN MARTIN - SALUD ;URBANA;6373;SANTA ROSA DE CUMBAZA;NO;NACIONAL;;D.N.I.;85;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
10497;30/11/2023;MADRE DE DIOS;TAHUAMANU;IÑAPARI;170301;879;REGION MADRE DE DIOS - SALUD ;RURAL;2708;JORGE CHAVEZ;NO;NACIONAL;;D.N.I.;10;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10498;30/11/2023;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;170101;879;REGION MADRE DE DIOS - SALUD ;URBANA;2708;JORGE CHAVEZ;NO;NACIONAL;;D.N.I.;54;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;17;
10499;30/11/2023;JUNÍN;HUANCAYO;COLCA;120112;1615;GOB. REG. DE JUNIN - SALUD CHUPACA;URBANA;701;COLCA;NO;NACIONAL;;D.N.I.;44;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;4;
10500;30/11/2023;LORETO;MAYNAS;IQUITOS;160101;870;REGION LORETO - SALUD LORETO ;URBANA;10;1RO. DE ENERO;NO;NACIONAL;;D.N.I.;52;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;22;
10501;30/11/2023;LORETO;UCAYALI;CONTAMANA;160601;879;REGION MADRE DE DIOS - SALUD ;URBANA;2704;LA JOYA;NO;NACIONAL;;D.N.I.;5;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10502;30/11/2023;JUNÍN;HUANCAYO;SAPALLANGA;120133;1224;REGION JUNIN - RED DE SALUD DEL VALLE DEL MANTARO;URBANA;634;HUAYLLASPANCA;NO;NACIONAL;;D.N.I.;89;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
10503;30/11/2023;PUNO;AZÁNGARO;SANTIAGO DE PUPUJA;210214;916;REGION PUNO - SALUD AZANGARO;RURAL;2959;SANTIAGO DE PUPUJA;NO;NACIONAL;;D.N.I.;9;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
10504;30/11/2023;SAN MARTÍN;BELLAVISTA;BAJO BIAVO;220203;930;REGION SAN MARTIN - SALUD ;RURAL;6458;ALMIRANTE GRAU BOMBONAJILLO;NO;NACIONAL;;D.N.I.;13;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;9;
10505;30/11/2023;JUNÍN;CHUPACA;CHONGOS BAJO;120903;1615;GOB. REG. DE JUNIN - SALUD CHUPACA;URBANA;649;CHONGOS BAJO;NO;NACIONAL;;D.N.I.;79;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
10506;30/11/2023;UCAYALI;CORONEL PORTILLO;MANANTAY;250107;1660;GOB. REG. DE UCAYALI - RED DE SALUD N° 01 CORONEL PORTILLO;URBANA;5563;FRATERNIDAD;NO;NACIONAL;;D.N.I.;66;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;29;
10507;30/11/2023;LIMA PROVINCIAS;HUAROCHIRÍ;SAN ANTONIO;150716;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;RURAL;5841;CHACARILLA DE OTERO;NO;NACIONAL;;D.N.I.;12;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10508;30/11/2023;LORETO;MAYNAS;TORRES CAUSANA;160110;870;REGION LORETO - SALUD LORETO ;RURAL;75;TORRES CAUSANA;NO;NACIONAL;;D.N.I.;25;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10509;30/11/2023;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;170101;879;REGION MADRE DE DIOS - SALUD ;URBANA;2705;BAJO TAMBOPATA;NO;NACIONAL;;D.N.I.;37;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10510;30/11/2023;LIMA PROVINCIAS;YAUYOS;TANTA;151028;1287;REGION LIMA - SERVICIOS BASICOS DE SALUD CAÑETE-YAUYOS;URBANA;6050;TANTA;NO;NACIONAL;;D.N.I.;37;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
10511;30/11/2023;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;150132;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;5844;AZCARRUNZ ALTO;NO;NACIONAL;;D.N.I.;34;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;22;
10512;30/11/2023;AREQUIPA;AREQUIPA;CERRO COLORADO;40104;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1236;CENTRO DE SALUD CERRO COLORADO;NO;NACIONAL;;D.N.I.;1;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;31;
10513;30/11/2023;APURÍMAC;AYMARAES;CARAYBAMBA;30403;1502;REGION APURIMAC - RED DE SALUD AYMARES;URBANA;2568;CARAYBAMBA;NO;NACIONAL;;D.N.I.;80;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10514;30/11/2023;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;10701;1350;GOB. REG. AMAZONAS - SALUD UTCUBAMBA;RURAL;5129;ÑUNYA JALCA;NO;NACIONAL;;D.N.I.;26;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
10515;30/11/2023;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;10701;1350;GOB. REG. AMAZONAS - SALUD UTCUBAMBA;RURAL;7285;SAN LUIS;NO;NACIONAL;;D.N.I.;19;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;4;
10516;30/11/2023;AREQUIPA;AREQUIPA;SOCABAYA;40122;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1264;CENTRO DE SALUD LAS ESMERALDAS;NO;NACIONAL;;D.N.I.;11;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10517;30/11/2023;AREQUIPA;AREQUIPA;JACOBO HUNTER;40107;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1277;PUESTO DE SALUD ALTO ALIANZA;NO;NACIONAL;;D.N.I.;11;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;7;
10518;30/11/2023;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;10701;1350;GOB. REG. AMAZONAS - SALUD UTCUBAMBA;RURAL;6717;PROGRESO SAN ANTONIO;NO;NACIONAL;;D.N.I.;24;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;7;
10519;30/11/2023;PIURA;SULLANA;SULLANA;200601;900;REGION PIURA - SALUD LUCIANO CASTILLO COLONNA;URBANA;2035;PUESTO DE SALUD MALLARES;NO;NACIONAL;;D.N.I.;32;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10520;30/11/2023;LIMA METROPOLITANA;LIMA;PUENTE PIEDRA;150125;1291;REGION LIMA - SERV. BASICOS DE SALUD CHILCA-MALA;URBANA;6068;15 DE ENERO;NO;NACIONAL;;D.N.I.;26;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10521;30/11/2023;HUANCAVELICA;HUANCAVELICA;YAULI;90117;1648;GOB. REG. HUANCAVELICA - RED DE SALUD HUANCAVELICA;RURAL;3885;SAN JUAN DE CCARHUACC;NO;NACIONAL;;D.N.I.;47;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
10522;30/11/2023;PIURA;TALARA;MANCORA;200706;900;REGION PIURA - SALUD LUCIANO CASTILLO COLONNA;URBANA;6627;CENTRO DE SALUD MANCORA;NO;NACIONAL;;D.N.I.;58;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;20;
10523;30/11/2023;HUANCAVELICA;HUANCAVELICA;ACORIA;90103;1648;GOB. REG. HUANCAVELICA - RED DE SALUD HUANCAVELICA;RURAL;3867;CHAYNAPAMPA;NO;NACIONAL;;D.N.I.;32;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10524;30/11/2023;AMAZONAS;UTCUBAMBA;CAJARURO;10702;1350;GOB. REG. AMAZONAS - SALUD UTCUBAMBA;RURAL;5105;EL RON;NO;NACIONAL;;D.N.I.;47;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;58;
10525;30/11/2023;PIURA;PAITA;PAITA;200501;900;REGION PIURA - SALUD LUCIANO CASTILLO COLONNA;URBANA;24958;"CENTRO DE SALUD ""JUAN VALER SANDOVAL""";NO;NACIONAL;;NO CUENTA CON DOCUMENTO DE IDENTIDAD;15;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10526;30/11/2023;HUANCAVELICA;HUANCAVELICA;PALCA;90114;1648;GOB. REG. HUANCAVELICA - RED DE SALUD HUANCAVELICA;RURAL;7342;CHILLHUAPAMPA;NO;NACIONAL;;D.N.I.;64;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
10527;30/11/2023;PUNO;HUANCANÉ;VILQUE CHICO;210608;918;REGION PUNO - SALUD HUANCANE;RURAL;3085;VILQUECHICO;NO;NACIONAL;;D.N.I.;52;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;21;
10528;30/11/2023;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;1712;GOB. REG. CAJAMARCA - SALUD CAJAMARCA - CAJAMARCA;URBANA;4614;CHANTA ALTA;NO;NACIONAL;;D.N.I.;36;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10529;30/11/2023;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;1712;GOB. REG. CAJAMARCA - SALUD CAJAMARCA - CAJAMARCA;RURAL;9857;YANACANCHA GRANDE;NO;NACIONAL;;D.N.I.;51;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;8;
10530;30/11/2023;LIMA METROPOLITANA;LIMA;BARRANCO;150104;744;REGION ANCASH - SALUD CARAZ;URBANA;1636;PUESTO DE SALUD HUARCA;NO;NACIONAL;;D.N.I.;26;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10531;30/11/2023;APURÍMAC;AYMARAES;LUCRE;30409;1502;REGION APURIMAC - RED DE SALUD AYMARES;RURAL;2581;LUCRE;NO;NACIONAL;;D.N.I.;54;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10532;30/11/2023;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;1712;GOB. REG. CAJAMARCA - SALUD CAJAMARCA - CAJAMARCA;URBANA;15496;CHONTAPACCHA;NO;NACIONAL;;D.N.I.;21;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;24;
10533;30/11/2023;LA LIBERTAD;ASCOPE;CHICAMA;130202;1618;GOB. REG. DE LA LIBERTAD - SALUD ASCOPE;URBANA;5264;C.S.M.I. CHICAMA;NO;NACIONAL;;D.N.I.;45;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;37;
10534;30/11/2023;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;1712;GOB. REG. CAJAMARCA - SALUD CAJAMARCA - CAJAMARCA;RURAL;4596;EL MANGLE;NO;NACIONAL;;D.N.I.;51;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
10535;30/11/2023;AREQUIPA;AREQUIPA;MIRAFLORES;40110;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1247;CENTRO DE SALUD CIUDAD MUNICIPAL;NO;NACIONAL;;D.N.I.;25;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10536;30/11/2023;AREQUIPA;CAYLLOMA;MAJES;40520;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;RURAL;1342;PUESTO DE SALUD  B-2;NO;NACIONAL;;D.N.I.;47;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;9;
10537;30/11/2023;CUSCO;CANCHIS;SICUANI;80601;1625;GOB. REG. DPTO. CUSCO-HOSP. ALFREDO CALLO RODRIGUEZ-SICUANI-CANCHIS;URBANA;2378;SICUANI;NO;NACIONAL;;D.N.I.;35;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;56;
10538;30/11/2023;ÁNCASH;HUAYLAS;YURACMARCA;21210;744;REGION ANCASH - SALUD CARAZ;RURAL;1599;PUESTO DE SALUD YURACMARCA;NO;NACIONAL;;D.N.I.;7;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10539;30/11/2023;MOQUEGUA;GENERAL SÁNCHEZ CERRO;PUQUINA;180208;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1325;CENTRO DE SALUD  SANDRITA PEREZ EL PEDREGAL;NO;NACIONAL;;D.N.I.;23;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10540;30/11/2023;AREQUIPA;AREQUIPA;JOSÉ LUIS BUSTAMANTE Y RIVERO;40129;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1257;CENTRO DE SALUD VICTOR RAUL HINOJOSA LLERENA;NO;NACIONAL;;D.N.I.;57;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;134;
10541;30/11/2023;PUNO;MOHO;MOHO;210901;918;REGION PUNO - SALUD HUANCANE;RURAL;3108;UMUCHI;NO;NACIONAL;;D.N.I.;40;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;4;
10542;30/11/2023;ÁNCASH;HUAYLAS;CARAZ;21201;744;REGION ANCASH - SALUD CARAZ;RURAL;1592;PUESTO DE SALUD HUAUYA;NO;NACIONAL;;D.N.I.;26;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10543;30/11/2023;CAJAMARCA;CONTUMAZÁ;CONTUMAZA;60501;1712;GOB. REG. CAJAMARCA - SALUD CAJAMARCA - CAJAMARCA;RURAL;4634;MAGDALENA;NO;NACIONAL;;D.N.I.;5;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
10544;30/11/2023;LA LIBERTAD;SÁNCHEZ CARRIÓN;SARTIMBAMBA;130908;851;REGION LA LIBERTAD - SALUD SANCHEZ CARRION;RURAL;17925;LA VICTORIA;NO;NACIONAL;;D.N.I.;65;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10545;30/11/2023;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;10701;1350;GOB. REG. AMAZONAS - SALUD UTCUBAMBA;RURAL;5134;SAN MARTIN;NO;NACIONAL;;D.N.I.;18;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;11;
10546;30/11/2023;AREQUIPA;AREQUIPA;AREQUIPA;40101;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1263;PUESTO DE SALUD 13 DE ENERO;NO;NACIONAL;;D.N.I.;21;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;9;
10547;30/11/2023;LA LIBERTAD;ASCOPE;CASA GRANDE;130208;1618;GOB. REG. DE LA LIBERTAD - SALUD ASCOPE;URBANA;5263;"HOSPITAL PROVINCIAL ASCOPE ""ROSA SANCHEZ DE SANTILLAN""";NO;NACIONAL;;D.N.I.;38;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
10548;30/11/2023;PUNO;AZÁNGARO;POTONI;210209;915;REGION PUNO - SALUD MELGAR;RURAL;3142;POTONI;NO;NACIONAL;;D.N.I.;10;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;21;
